Id_delta,depart_date_time,arrive_date_time,depart_airport,arrive_airport,flight_number,flight_cost_coach,flight_cost_business
6282,2023-01-03 22:31:00,2023-01-03 00:36:00,Washington (DCA),Atlanta (ATL),DL464,312.75,1936.18
6283,2023-01-03 19:43:00,2023-01-03 21:21:00,Atlanta (ATL),Washington (DCA),DL464,406.31,1588.98
6284,2023-01-03 15:00:00,2023-01-03 18:33:00,Phoenix (PHX),Atlanta (ATL),DL2511,656.38,1974.67
6285,2023-01-03 00:52:00,2023-01-03 05:10:00,Atlanta (ATL),Phoenix (PHX),DL1498,649.24,2136.37
6286,2023-01-02 21:44:00,2023-01-02 23:49:00,Dallas (DFW),Atlanta (ATL),DL1273,623.01,2700.54
6287,2023-01-02 18:09:00,2023-01-02 20:34:00,Atlanta (ATL),Dallas (DFW),DL1273,480.82,2737.85
6288,2023-01-02 13:00:00,2023-01-02 16:31:00,Phoenix (PHX),Atlanta (ATL),DL805,418.36,2414.56
6289,2023-01-01 21:39:00,2023-01-01 01:55:00,Atlanta (ATL),Phoenix (PHX),DL2977,326.2,1028.79
6290,2023-01-01 16:50:00,2023-01-01 19:25:00,Fort Lauderdale (FLL),Sarasota (SRQ),DL2141,749.97,2042.03
6291,2023-01-01 16:08:00,2023-01-01 17:50:00,Sarasota (SRQ),Atlanta (ATL),DL2141,561.57,920.02
6292,2023-01-01 13:25:00,2023-01-01 14:58:00,Atlanta (ATL),Sarasota (SRQ),DL2141,454.35,857.84
6293,2023-01-01 07:59:00,2023-01-01 11:27:00,Phoenix (PHX),Atlanta (ATL),DL940,371.11,1241.08
6294,2022-12-31 23:10:00,2022-12-31 03:28:00,Atlanta (ATL),Phoenix (PHX),DL2977,292.64,1098.94
6295,2022-12-31 16:45:00,2022-12-31 20:41:00,Las Vegas (LAS),Atlanta (ATL),DL2610,588.31,2934.44
6296,2022-12-31 11:15:00,2022-12-31 15:35:00,Cincinnati (CVG),Las Vegas (LAS),DL1042,254.31,1795.96
6297,2022-12-31 06:24:00,2022-12-31 10:00:00,Las Vegas (LAS),Cincinnati (CVG),DL1180,515.91,1463.04
6298,2022-12-30 23:13:00,2022-12-30 03:47:00,Atlanta (ATL),Las Vegas (LAS),DL777,304.26,2437.82
6299,2022-12-30 19:17:00,2022-12-30 22:03:00,Denver (DEN),Atlanta (ATL),DL2351,532.09,2917.8
6300,2022-12-30 14:40:00,2022-12-30 18:07:00,Atlanta (ATL),Denver (DEN),DL2351,297.88,2536.09
6301,2022-12-30 11:00:00,2022-12-30 12:59:00,Cleveland (CLE),Atlanta (ATL),DL1444,488.78,2224.96
6302,2022-12-30 03:37:00,2022-12-30 05:23:00,Atlanta (ATL),Cleveland (CLE),DL960,597.93,1927.27
6303,2022-12-29 22:50:00,2022-12-29 02:27:00,Salt Lake City (SLC),Atlanta (ATL),DL1213,683.54,2727.53
6304,2022-12-29 16:40:00,2022-12-29 21:35:00,Orlando (MCO),Salt Lake City (SLC),DL1540,337.84,2753.04
6305,2022-12-29 12:00:00,2022-12-29 15:30:00,Boston (BOS),Orlando (MCO),DL2854,583.95,1014.57
6306,2022-12-29 01:00:00,2022-12-29 03:31:00,Atlanta (ATL),Boston (BOS),DL2990,378.24,793.77
6307,2022-12-28 22:05:00,2022-12-28 23:48:00,Tampa (TPA),Atlanta (ATL),DL474,379.6,1290.23
6308,2022-12-28 19:28:00,2022-12-28 20:54:00,Atlanta (ATL),Tampa (TPA),DL474,560.5,3488.19
6309,2022-12-28 16:31:00,2022-12-28 18:05:00,Raleigh-Durham (RDU),Atlanta (ATL),DL2836,350.69,2452.3
6310,2022-12-28 14:00:00,2022-12-28 15:21:00,Atlanta (ATL),Raleigh-Durham (RDU),DL2836,705.98,2098.18
6311,2022-12-28 10:30:00,2022-12-28 12:31:00,Grand Rapids (GRR),Atlanta (ATL),DL2848,646.92,3375.64
6312,2022-12-28 03:55:00,2022-12-28 05:50:00,Atlanta (ATL),Grand Rapids (GRR),DL2603,384.43,2014.42
6313,2022-12-28 00:31:00,2022-12-28 02:29:00,Norfolk (ORF),Atlanta (ATL),DL2570,683.87,1839.25
6314,2022-12-27 21:52:00,2022-12-27 23:21:00,Atlanta (ATL),Norfolk (ORF),DL2570,538.6,1493.35
6315,2022-12-27 16:45:00,2022-12-27 20:41:00,Las Vegas (LAS),Atlanta (ATL),DL2610,322.53,2183.73
6316,2022-12-27 11:15:00,2022-12-27 15:35:00,Cincinnati (CVG),Las Vegas (LAS),DL1042,254.45,3472.65
6317,2022-12-27 06:24:00,2022-12-27 10:00:00,Las Vegas (LAS),Cincinnati (CVG),DL1180,663.12,3184.9
6318,2022-12-26 21:59:00,2022-12-26 01:35:00,Minneapolis (MSP),Las Vegas (LAS),DL668,688.65,1382.2
6319,2023-01-04 23:00:00,2023-01-04 01:13:00,Atlanta (ATL),Kansas City (MCI),DL2701,651.62,795.13
6320,2023-01-04 20:00:00,2023-01-04 21:53:00,Houston (IAH),Atlanta (ATL),DL2341,382.71,1221.15
6321,2023-01-04 16:40:00,2023-01-04 18:57:00,Atlanta (ATL),Houston (IAH),DL2341,272.82,3484.9
6322,2023-01-04 13:15:00,2023-01-04 15:22:00,Houston (IAH),Atlanta (ATL),DL1315,597.37,2802.9
6323,2023-01-04 03:45:00,2023-01-04 06:59:00,Salt Lake City (SLC),Houston (IAH),DL944,403.61,1991.19
6324,2023-01-03 22:00:00,2023-01-03 02:32:00,Toronto (YYZ),Salt Lake City (SLC),DL460,520.22,1665.9
6325,2023-01-03 17:00:00,2023-01-03 20:56:00,Salt Lake City (SLC),Toronto (YYZ),DL460,576.23,1100.6
6326,2023-01-03 13:55:00,2023-01-03 15:55:00,Spokane (GEG),Salt Lake City (SLC),DL1460,679.91,3412.72
6327,2023-01-03 05:55:00,2023-01-03 07:56:00,Salt Lake City (SLC),Spokane (GEG),DL1417,603,2323.29
6328,2023-01-03 01:47:00,2023-01-03 04:45:00,Austin (AUS),Salt Lake City (SLC),DL2386,696.31,2450.38
6329,2023-01-02 21:20:00,2023-01-02 00:47:00,Detroit (DTW),Austin (AUS),DL775,571.17,2576.99
6330,2023-01-02 17:40:00,2023-01-02 20:20:00,Dallas (DFW),Detroit (DTW),DL2353,405.89,2746.26
6331,2023-01-02 13:25:00,2023-01-02 16:40:00,Detroit (DTW),Dallas (DFW),DL2353,336.08,2115.36
6332,2023-01-02 10:45:00,2023-01-02 12:23:00,Baltimore (BWI),Detroit (DTW),DL2784,334.57,3117.37
6333,2023-01-02 02:10:00,2023-01-02 03:41:00,Detroit (DTW),Baltimore (BWI),DL2212,294.28,1899.87
6334,2023-01-01 22:00:00,2023-01-01 00:54:00,Austin (AUS),Detroit (DTW),DL2333,505.28,2829.18
6335,2023-01-01 17:00:00,2023-01-01 19:55:00,Minneapolis (MSP),Austin (AUS),DL2439,726.71,1257.97
6336,2023-01-01 12:30:00,2023-01-01 15:16:00,San Antonio (SAT),Minneapolis (MSP),DL2062,567.96,2207.33
6337,2022-12-31 21:45:00,2022-12-31 00:45:00,Minneapolis (MSP),San Antonio (SAT),DL2515,723.5,2100.61
6338,2022-12-31 16:35:00,2022-12-31 19:20:00,Washington (DCA),Minneapolis (MSP),DL2093,715.65,1640.09
6339,2022-12-31 00:35:00,2022-12-31 03:02:00,Minneapolis (MSP),Washington (DCA),DL1619,389.58,2293.11
6340,2022-12-30 20:11:00,2022-12-30 23:29:00,Windsor Locks (BDL),Minneapolis (MSP),DL1139,458.89,3054.38
6341,2022-12-30 16:33:00,2022-12-30 19:11:00,Minneapolis (MSP),Windsor Locks (BDL),DL1139,646.67,2218.39
6342,2022-12-30 12:00:00,2022-12-30 15:27:00,New York (JFK),Minneapolis (MSP),DL557,657.51,2636.46
6343,2022-12-30 00:45:00,2022-12-30 03:30:00,Tampa (TPA),New York (JFK),DL1605,329.5,2672.06
6344,2022-12-29 20:26:00,2022-12-29 23:44:00,New York (JFK),Tampa (TPA),DL1605,251.47,3394.47
6345,2022-12-29 16:45:00,2022-12-29 19:26:00,Tampa (TPA),New York (JFK),DL1131,315,1638.15
6346,2022-12-29 13:50:00,2022-12-29 15:45:00,Raleigh-Durham (RDU),Tampa (TPA),DL2818,647.44,2156.46
6347,2022-12-29 00:59:00,2022-12-29 02:43:00,Tampa (TPA),Raleigh-Durham (RDU),DL1134,295.69,3473.44
6348,2022-12-28 22:00:00,2022-12-28 23:53:00,Raleigh-Durham (RDU),Tampa (TPA),DL498,363.23,822.9
6349,2022-12-28 17:00:00,2022-12-28 18:40:00,Orlando (MCO),Raleigh-Durham (RDU),DL2345,558.24,3134
6350,2022-12-28 14:56:00,2022-12-28 16:00:00,Miami (MIA),Orlando (MCO),DL2516,672.2,2239.83
6351,2022-12-28 12:20:00,2022-12-28 13:27:00,Orlando (MCO),Miami (MIA),DL1011,674.56,1797.38
6352,2022-12-28 00:20:00,2022-12-28 01:26:00,Miami (MIA),Orlando (MCO),DL2856,371.05,2515.24
6353,2022-12-27 22:10:00,2022-12-27 23:15:00,Orlando (MCO),Miami (MIA),DL2882,301.1,1203.32
6354,2022-12-27 19:25:00,2022-12-27 21:10:00,Raleigh-Durham (RDU),Orlando (MCO),DL2415,523.2,2101.93
6355,2022-12-27 16:45:00,2022-12-27 18:25:00,Tampa (TPA),Raleigh-Durham (RDU),DL2833,335.78,3468.66
6356,2022-12-27 12:35:00,2022-12-27 15:45:00,New York (JFK),Tampa (TPA),DL1385,292.32,1790.08
6357,2022-12-27 00:45:00,2022-12-27 03:30:00,Tampa (TPA),New York (JFK),DL1605,609.1,1504.41
6358,2023-01-05 01:21:00,2023-01-05 05:50:00,New Orleans (MSY),Los Angeles (LAX),DL1258,738.25,2830.91
6359,2023-01-04 20:00:00,2023-01-04 23:43:00,Los Angeles (LAX),New Orleans (MSY),DL1258,332.46,2356.09
6360,2023-01-04 17:12:00,2023-01-04 18:31:00,Las Vegas (LAS),Los Angeles (LAX),DL2629,285.77,3033.01
6361,2023-01-04 15:00:00,2023-01-04 16:11:00,Los Angeles (LAX),Las Vegas (LAS),DL2629,388.4,1858.35
6362,2023-01-04 02:43:00,2023-01-04 05:05:00,Portland (PDX),Los Angeles (LAX),DL1471,652.9,1140.16
6363,2023-01-03 23:10:00,2023-01-03 01:43:00,Los Angeles (LAX),Portland (PDX),DL1471,375.31,1239.6
6364,2023-01-03 20:32:00,2023-01-03 21:49:00,Las Vegas (LAS),Los Angeles (LAX),DL1106,592.62,3188.58
6365,2023-01-03 18:15:00,2023-01-03 19:32:00,Los Angeles (LAX),Las Vegas (LAS),DL1106,268.28,2854.48
6366,2023-01-03 12:40:00,2023-01-03 17:10:00,New Orleans (MSY),Los Angeles (LAX),DL2532,350.55,3114.32
6367,2023-01-03 02:23:00,2023-01-03 05:59:00,Los Angeles (LAX),New Orleans (MSY),DL1101,475.37,1013.33
6368,2023-01-03 00:04:00,2023-01-03 01:18:00,Las Vegas (LAS),Los Angeles (LAX),DL2385,415.04,2462.29
6369,2023-01-02 21:49:00,2023-01-02 23:04:00,Los Angeles (LAX),Las Vegas (LAS),DL2385,445.46,882.33
6370,2023-01-02 18:24:00,2023-01-02 20:44:00,Portland (PDX),Los Angeles (LAX),DL1440,424.94,2934.45
6371,2023-01-02 14:50:00,2023-01-02 17:24:00,Los Angeles (LAX),Portland (PDX),DL1440,335.96,1012.68
6372,2023-01-02 00:00:00,2023-01-02 02:21:00,Portland (PDX),Los Angeles (LAX),DL2507,556.15,1892.99
6373,2023-01-01 20:15:00,2023-01-01 22:51:00,Los Angeles (LAX),Portland (PDX),DL2507,380.22,1513.16
6374,2023-01-01 16:30:00,2023-01-01 18:42:00,Salt Lake City (SLC),Los Angeles (LAX),DL1006,607.2,1878.43
6375,2023-01-01 14:00:00,2023-01-01 15:24:00,Las Vegas (LAS),Salt Lake City (SLC),DL1634,622.69,1717.83
6376,2023-01-01 04:18:00,2023-01-01 05:50:00,Salt Lake City (SLC),Las Vegas (LAS),DL2837,531.31,2706.04
6377,2023-01-01 01:06:00,2023-01-01 03:07:00,San Diego (SAN),Salt Lake City (SLC),DL2389,448.29,1319.74
6378,2022-12-31 22:10:00,2022-12-31 00:06:00,Salt Lake City (SLC),San Diego (SAN),DL2389,286.59,1429.16
6379,2022-12-31 18:08:00,2022-12-31 20:14:00,San Diego (SAN),Salt Lake City (SLC),DL2659,705.35,1190.15
6380,2022-12-31 15:00:00,2022-12-31 17:08:00,Salt Lake City (SLC),San Diego (SAN),DL2659,597.49,2518.25
6381,2022-12-31 12:25:00,2022-12-31 13:49:00,Billings (BIL),Salt Lake City (SLC),DL319,344.52,1244.03
6382,2022-12-31 06:16:00,2022-12-31 07:50:00,Salt Lake City (SLC),Billings (BIL),DL2178,367.49,2222.87
6383,2022-12-31 03:10:00,2022-12-31 05:11:00,San Diego (SAN),Salt Lake City (SLC),DL2491,288.94,2701.61
6384,2022-12-31 00:15:00,2022-12-31 02:10:00,Salt Lake City (SLC),San Diego (SAN),DL2491,600.11,2475.58
6385,2022-12-30 21:30:00,2022-12-30 23:12:00,Sacramento (SMF),Salt Lake City (SLC),DL1432,392.29,1288.26
6386,2022-12-30 18:41:00,2022-12-30 20:30:00,Salt Lake City (SLC),Sacramento (SMF),DL1432,392.25,1484.47
6387,2022-12-30 13:28:00,2022-12-30 17:13:00,Memphis (MEM),Salt Lake City (SLC),DL2912,731.34,1325.4
6388,2022-12-30 02:43:00,2022-12-30 06:22:00,Los Angeles (LAX),Memphis (MEM),DL1136,364.2,2045.11
6389,2022-12-29 22:00:00,2022-12-29 01:38:00,Dallas (DFW),Los Angeles (LAX),DL706,264.13,3163.26
6390,2022-12-29 17:05:00,2022-12-29 20:10:00,Los Angeles (LAX),Dallas (DFW),DL706,605.92,2636.18
6391,2022-12-29 12:17:00,2022-12-29 16:00:00,Dallas (DFW),Los Angeles (LAX),DL732,461.5,1073.78
6392,2022-12-29 02:17:00,2022-12-29 04:15:00,Denver (DEN),Minneapolis (MSP),DL1617,459.79,3382.5
6393,2022-12-29 00:50:00,2022-12-29 03:59:00,Detroit (DTW),Dallas (DFW),DL1407,514.45,2814.34
6394,2022-12-28 21:55:00,2022-12-28 23:35:00,Minneapolis (MSP),Detroit (DTW),DL2555,375.26,2414.45
6395,2022-12-28 18:23:00,2022-12-28 20:20:00,Denver (DEN),Minneapolis (MSP),DL1176,336.59,1026.54
6396,2022-12-28 15:00:00,2022-12-28 17:23:00,Minneapolis (MSP),Denver (DEN),DL1176,643.25,3068.87
6397,2022-12-27 21:25:00,2022-12-27 23:23:00,Detroit (DTW),Minneapolis (MSP),DL1509,569.76,3309.77
6398,2022-12-27 16:38:00,2022-12-27 18:38:00,Myrtle Beach (MYR),Detroit (DTW),DL1584,543.59,3057.4
6399,2022-12-27 13:30:00,2022-12-27 15:38:00,Detroit (DTW),Myrtle Beach (MYR),DL1584,302.48,3366.29
6400,2022-12-27 00:39:00,2022-12-27 03:09:00,New Orleans (MSY),Detroit (DTW),DL1135,421.13,855.27
6401,2023-01-05 03:05:00,2023-01-05 06:11:00,Phoenix (PHX),Minneapolis (MSP),DL1190,503.81,1125.02
6402,2023-01-04 21:39:00,2023-01-04 01:55:00,Atlanta (ATL),Phoenix (PHX),DL2977,652.7,1695.66
6403,2023-01-04 16:43:00,2023-01-04 20:29:00,Salt Lake City (SLC),Atlanta (ATL),DL2569,455.06,1073.6
6404,2023-01-04 13:44:00,2023-01-04 15:33:00,Phoenix (PHX),Salt Lake City (SLC),DL2849,640.16,3331.64
6405,2023-01-04 04:50:00,2023-01-04 08:19:00,Minneapolis (MSP),Phoenix (PHX),DL2252,710.97,1530.91
6406,2023-01-04 00:00:00,2023-01-04 03:39:00,Orlando (MCO),Minneapolis (MSP),DL2478,608.05,2880.32
6407,2023-01-03 19:10:00,2023-01-03 22:06:00,New York (LGA),Orlando (MCO),DL499,514.79,1494.91
6408,2023-01-03 15:25:00,2023-01-03 17:58:00,Orlando (MCO),New York (LGA),DL780,536.14,3149.84
6409,2023-01-03 11:20:00,2023-01-03 14:15:00,Detroit (DTW),Orlando (MCO),DL2099,329.7,3242.46
6410,2023-01-03 02:59:00,2023-01-03 05:39:00,Orlando (MCO),Detroit (DTW),DL753,292.65,1983.98
6411,2023-01-02 22:32:00,2023-01-02 01:49:00,Minneapolis (MSP),Orlando (MCO),DL2983,547.8,1943.59
6412,2023-01-02 18:00:00,2023-01-02 20:32:00,Salt Lake City (SLC),Minneapolis (MSP),DL2950,385.16,2105.76
6413,2023-01-02 11:14:00,2023-01-02 16:49:00,New York (JFK),Salt Lake City (SLC),DL354,297.36,2505.68
6414,2023-01-02 01:30:00,2023-01-02 03:59:00,Orlando (MCO),New York (JFK),DL2325,519.39,2777.9
6415,2023-01-01 20:55:00,2023-01-01 00:20:00,Boston (BOS),Orlando (MCO),DL1381,630.09,955.81
6416,2023-01-01 16:37:00,2023-01-01 19:45:00,Miami (MIA),Boston (BOS),DL2911,451.08,2921.86
6417,2023-01-01 12:05:00,2023-01-01 15:27:00,Boston (BOS),Miami (MIA),DL2911,643.5,3441.76
6418,2022-12-31 20:45:00,2022-12-31 01:48:00,Las Vegas (LAS),Boston (BOS),DL1114,255.65,2250.85
6419,2022-12-31 16:50:00,2022-12-31 19:10:00,Kansas City (MCI),Las Vegas (LAS),DL1114,388,2430.3
6420,2022-12-31 12:55:00,2022-12-31 19:10:00,Boston (BOS),Kansas City (MCI),DL1114,603.85,1213.82
6421,2022-12-30 23:15:00,2022-12-30 01:12:00,Detroit (DTW),Boston (BOS),DL2258,721.96,2873.05
6422,2022-12-30 19:00:00,2022-12-30 21:59:00,Fort Lauderdale (FLL),Detroit (DTW),DL1658,277.84,3272.37
6423,2022-12-30 14:15:00,2022-12-30 17:34:00,Detroit (DTW),Fort Lauderdale (FLL),DL1658,704.63,857.82
6424,2022-12-30 11:00:00,2022-12-30 12:55:00,New York (LGA),Detroit (DTW),DL1167,508.81,2908.74
6425,2022-12-30 02:49:00,2022-12-30 04:39:00,Detroit (DTW),New York (LGA),DL888,337.49,2650.64
6426,2022-12-29 22:10:00,2022-12-29 01:39:00,Salt Lake City (SLC),Detroit (DTW),DL1327,504.56,1295.08
6427,2022-12-29 16:45:00,2022-12-29 21:00:00,Atlanta (ATL),Salt Lake City (SLC),DL391,358.95,1719.78
6428,2022-12-29 13:20:00,2022-12-29 15:24:00,Chicago (ORD),Atlanta (ATL),DL2233,396.37,2640.32
6429,2022-12-29 00:49:00,2022-12-29 02:52:00,Atlanta (ATL),Chicago (ORD),DL1453,326.17,3460.33
6430,2022-12-28 19:26:00,2022-12-28 23:39:00,San Diego (SAN),Atlanta (ATL),DL809,639.27,3139.95
6431,2022-12-28 13:20:00,2022-12-28 18:16:00,Atlanta (ATL),San Diego (SAN),DL809,604.77,1506.32
6432,2022-12-28 07:59:00,2022-12-28 11:27:00,Phoenix (PHX),Atlanta (ATL),DL940,259.87,1093.29
6433,2022-12-28 02:25:00,2022-12-28 06:40:00,Atlanta (ATL),Phoenix (PHX),DL1506,378.24,2002.14
6434,2022-12-27 21:07:00,2022-12-27 01:10:00,Ontario (ONT),Atlanta (ATL),DL1144,722.31,3473.21
6435,2022-12-27 14:55:00,2022-12-27 19:57:00,Atlanta (ATL),Ontario (ONT),DL1144,403.61,1471.87
6436,2022-12-27 12:05:00,2022-12-27 14:04:00,Pittsburgh (PIT),Atlanta (ATL),DL1701,390.86,1832.49
6437,2022-12-27 02:00:00,2022-12-27 03:35:00,Atlanta (ATL),Pittsburgh (PIT),DL2408,703.96,1143.52
6438,2023-01-05 01:55:00,2023-01-05 04:23:00,Minneapolis (MSP),Charlotte (CLT),DL2356,260.14,3296.42
6439,2023-01-04 21:01:00,2023-01-04 00:31:00,Vancouver (YVR),Minneapolis (MSP),DL483,272.59,1548.26
6440,2023-01-04 16:00:00,2023-01-04 20:01:00,Minneapolis (MSP),Vancouver (YVR),DL483,708.84,1838.8
6441,2023-01-04 12:00:00,2023-01-04 14:16:00,Nashville (BNA),Minneapolis (MSP),DL1493,447.57,3279.72
6442,2023-01-04 04:45:00,2023-01-04 05:48:00,Atlanta (ATL),Nashville (BNA),DL2433,362.94,1079.18
6443,2023-01-04 00:46:00,2023-01-04 02:49:00,Oklahoma City (OKC),Atlanta (ATL),DL2395,277.79,1472.16
6444,2023-01-03 21:25:00,2023-01-03 23:46:00,Atlanta (ATL),Oklahoma City (OKC),DL2395,635.55,2450.41
6445,2023-01-03 18:45:00,2023-01-03 20:07:00,Memphis (MEM),Atlanta (ATL),DL82,417.53,2912.56
6446,2023-01-03 16:21:00,2023-01-03 17:45:00,Atlanta (ATL),Memphis (MEM),DL1346,405.89,1216.29
6447,2023-01-03 13:10:00,2023-01-03 15:14:00,Kansas City (MCI),Atlanta (ATL),DL1345,512.05,2545.54
6448,2023-01-03 00:36:00,2023-01-03 02:46:00,Atlanta (ATL),Kansas City (MCI),DL2701,518.81,1727.21
6449,2023-01-02 21:41:00,2023-01-02 23:36:00,Washington (IAD),Atlanta (ATL),DL2568,290.07,3427.73
6450,2023-01-02 19:02:00,2023-01-02 20:41:00,Atlanta (ATL),Washington (IAD),DL2568,666.38,2378.81
6451,2023-01-01 11:44:00,2023-01-01 14:05:00,Cedar Rapids (CID),Atlanta (ATL),DL2639,744.65,2272.07
6452,2023-01-01 01:45:00,2023-01-01 03:54:00,Atlanta (ATL),Cedar Rapids (CID),DL2897,375.82,1740.46
6453,2022-12-31 22:04:00,2022-12-31 00:07:00,Key West (EYW),Atlanta (ATL),DL2476,334.07,1864.33
6454,2022-12-31 19:18:00,2022-12-31 21:04:00,Atlanta (ATL),Key West (EYW),DL2476,592.62,1918.95
6455,2022-12-31 16:54:00,2022-12-31 18:03:00,Nashville (BNA),Atlanta (ATL),DL450,489.47,2527.42
6456,2022-12-31 14:00:00,2022-12-31 15:05:00,Atlanta (ATL),Nashville (BNA),DL450,331.86,2546.91
6457,2022-12-31 11:15:00,2022-12-31 12:10:00,Chattanooga (CHA),Atlanta (ATL),DL382,633.52,2020.59
6458,2022-12-31 03:49:00,2022-12-31 04:33:00,Atlanta (ATL),Chattanooga (CHA),DL2011,749.98,2717.27
6459,2022-12-31 00:34:00,2022-12-31 02:13:00,Melbourne (MLB),Atlanta (ATL),DL1358,439.05,2627.69
6460,2022-12-30 22:07:00,2022-12-30 23:34:00,Atlanta (ATL),Melbourne (MLB),DL1358,644.26,1929.96
6461,2022-12-30 19:05:00,2022-12-30 21:07:00,Key West (EYW),Atlanta (ATL),DL377,457.94,872.32
6462,2022-12-30 16:16:00,2022-12-30 18:05:00,Atlanta (ATL),Key West (EYW),DL377,296.59,3267.82
6463,2022-12-30 13:10:00,2022-12-30 15:14:00,Kansas City (MCI),Atlanta (ATL),DL1345,350.57,880.55
6464,2022-12-30 00:36:00,2022-12-30 02:46:00,Atlanta (ATL),Kansas City (MCI),DL2701,618.86,2330.86
6465,2022-12-29 20:35:00,2022-12-29 21:40:00,Greenville-Spartanburg (GSP),Atlanta (ATL),DL8906,586.18,1758.47
6466,2022-12-29 19:00:00,2022-12-29 20:00:00,Raleigh-Durham (RDU),Greenville-Spartanburg (GSP),DL8906,734.62,1431.34
6467,2022-12-29 15:40:00,2022-12-29 17:00:00,Atlanta (ATL),Raleigh-Durham (RDU),DL8906,286.6,1993.46
6468,2022-12-29 12:00:00,2022-12-29 13:10:00,Nashville (BNA),Atlanta (ATL),DL694,502.39,1632.37
6469,2022-12-29 01:50:00,2022-12-29 02:56:00,Atlanta (ATL),Nashville (BNA),DL2646,368.4,2564.84
6470,2022-12-28 19:00:00,2022-12-28 22:40:00,Jackson (JAC),Atlanta (ATL),DL9888,648.3,2746.27
6471,2022-12-28 14:00:00,2022-12-28 18:11:00,Atlanta (ATL),Jackson (JAC),DL9888,279.73,3015.55
6472,2022-12-28 10:58:00,2022-12-28 12:35:00,Melbourne (MLB),Atlanta (ATL),DL1196,296.73,1631.01
6473,2023-01-04 19:15:00,2023-01-04 21:48:00,Rochester (ROC),Atlanta (ATL),DL1162,630.93,1987.35
6474,2023-01-04 16:05:00,2023-01-04 18:10:00,Atlanta (ATL),Rochester (ROC),DL1162,611.14,1497.69
6475,2023-01-04 11:09:00,2023-01-04 14:05:00,Providence (PVD),Atlanta (ATL),DL2716,696.63,1276.39
6476,2023-01-04 02:37:00,2023-01-04 04:59:00,Atlanta (ATL),Providence (PVD),DL1191,685.16,3117.38
6477,2023-01-03 22:35:00,2023-01-03 01:16:00,New York (LGA),Atlanta (ATL),DL414,622.69,1243.37
6478,2023-01-03 18:55:00,2023-01-03 20:48:00,Detroit (DTW),New York (LGA),DL2827,450.08,3131.58
6479,2023-01-03 11:20:00,2023-01-03 13:59:00,Dallas (DFW),Detroit (DTW),DL2756,408.9,1912.71
6480,2023-01-03 00:50:00,2023-01-03 03:59:00,Detroit (DTW),Dallas (DFW),DL1407,296.65,828.87
6481,2023-01-02 21:55:00,2023-01-02 23:35:00,Minneapolis (MSP),Detroit (DTW),DL2555,481.94,2727.55
6482,2023-01-02 14:15:00,2023-01-02 18:11:00,San Jose (SJC),Minneapolis (MSP),DL2805,338.41,2207.41
6483,2023-01-02 00:36:00,2023-01-02 04:45:00,Minneapolis (MSP),San Jose (SJC),DL2803,683.55,966.96
6484,2023-01-01 21:25:00,2023-01-01 23:23:00,Detroit (DTW),Minneapolis (MSP),DL1509,322.84,945.67
6485,2023-01-01 18:00:00,2023-01-01 20:20:00,Boston (BOS),Detroit (DTW),DL919,654.89,2045.13
6486,2023-01-01 15:04:00,2023-01-01 16:55:00,Detroit (DTW),Boston (BOS),DL2265,345.72,910.48
6487,2023-01-01 11:20:00,2023-01-01 13:59:00,Dallas (DFW),Detroit (DTW),DL2756,609.59,2298.62
6488,2023-01-01 01:35:00,2023-01-01 04:33:00,Los Angeles (LAX),Dallas (DFW),DL661,717.28,2557.25
6489,2022-12-31 21:00:00,2022-12-31 00:29:00,Austin (AUS),Los Angeles (LAX),DL1337,436.07,3137.47
6490,2022-12-31 16:57:00,2022-12-31 19:59:00,Los Angeles (LAX),Austin (AUS),DL1337,491.05,2662.56
6491,2022-12-31 02:43:00,2022-12-31 05:05:00,Portland (PDX),Los Angeles (LAX),DL1471,364.2,3181.91
6492,2022-12-30 23:10:00,2022-12-30 01:43:00,Los Angeles (LAX),Portland (PDX),DL1471,576.64,2254.73
6493,2022-12-30 20:34:00,2022-12-30 22:05:00,San Francisco (SFO),Los Angeles (LAX),DL1062,441.07,1972.84
6494,2022-12-30 18:03:00,2022-12-30 19:34:00,Los Angeles (LAX),San Francisco (SFO),DL1062,302.23,3031.17
6495,2022-12-30 14:32:00,2022-12-30 16:58:00,Portland (PDX),Los Angeles (LAX),DL1533,685.86,824.61
6496,2022-12-30 03:55:00,2022-12-30 06:28:00,Los Angeles (LAX),Portland (PDX),DL1645,491.12,1341.86
6497,2022-12-30 01:20:00,2022-12-30 02:50:00,San Francisco (SFO),Los Angeles (LAX),DL2432,428.43,862.31
6498,2022-12-29 22:55:00,2022-12-29 00:18:00,Los Angeles (LAX),San Francisco (SFO),DL2432,592.21,955.79
6499,2022-12-29 20:32:00,2022-12-29 21:49:00,Las Vegas (LAS),Los Angeles (LAX),DL1106,478.43,1698.12
6500,2022-12-29 18:15:00,2022-12-29 19:32:00,Los Angeles (LAX),Las Vegas (LAS),DL1106,282.3,2134.65
6501,2022-12-29 12:40:00,2022-12-29 17:10:00,New Orleans (MSY),Los Angeles (LAX),DL2532,699.62,2823.03
6502,2022-12-29 02:23:00,2022-12-29 05:59:00,Los Angeles (LAX),New Orleans (MSY),DL1101,417.49,2248.27
6503,2022-12-28 22:00:00,2022-12-28 01:38:00,Dallas (DFW),Los Angeles (LAX),DL706,710.96,3296.44
