Id_delta,depart_date_time,arrive_date_time,depart_airport,arrive_airport,flight_number,flight_cost_coach,flight_cost_business
15190,2023-01-02 16:55:00,2023-01-02 19:25:00,Austin (AUS),Phoenix (PHX),WN786,976.41,3024.11
15191,2023-01-02 13:10:00,2023-01-02 16:10:00,Los Angeles (LAX),Austin (AUS),WN1474,907.39,1609.67
15192,2023-01-02 01:00:00,2023-01-02 05:50:00,Nashville (BNA),Los Angeles (LAX),WN332,746.37,4171.41
15193,2023-01-01 22:45:00,2023-01-01 00:15:00,Chicago (MDW),Nashville (BNA),WN332,504.9,1413.86
15194,2023-01-01 20:35:00,2023-01-01 21:50:00,Columbus (CMH),Chicago (MDW),WN1033,873.11,1760.9
15195,2023-01-01 17:05:00,2023-01-01 19:50:00,Denver (DEN),Columbus (CMH),WN1033,510.97,1259.76
15196,2023-01-01 13:10:00,2023-01-01 15:45:00,Houston (HOU),Denver (DEN),WN2228,771.59,3249.24
15197,2023-01-01 11:25:00,2023-01-01 12:20:00,San Antonio (SAT),Houston (HOU),WN2228,186.67,2390.91
15198,2022-12-31 23:55:00,2022-12-31 03:45:00,Baltimore (BWI),San Antonio (SAT),WN2646,1063.36,2203.14
15199,2022-12-31 21:25:00,2022-12-31 23:05:00,Chicago (MDW),Baltimore (BWI),WN3751,982.42,4123.29
15200,2022-12-31 17:45:00,2022-12-31 20:40:00,Sarasota (SRQ),Chicago (MDW),WN3751,415.06,1402.36
15201,2022-12-31 15:25:00,2022-12-31 17:00:00,Atlanta (ATL),Sarasota (SRQ),WN1287,340.42,3943
15202,2022-12-31 12:35:00,2022-12-31 14:40:00,Kansas City (MCI),Atlanta (ATL),WN1287,893.41,2690.06
15203,2022-12-31 02:45:00,2022-12-31 05:10:00,Phoenix (PHX),Kansas City (MCI),WN430,698.74,1848.79
15204,2022-12-30 23:15:00,2022-12-30 01:50:00,Austin (AUS),Phoenix (PHX),WN1849,1058.22,1138.06
15205,2022-12-30 20:15:00,2022-12-30 22:25:00,Phoenix (PHX),Austin (AUS),WN3117,1039.45,3306.22
15206,2022-12-30 16:25:00,2022-12-30 19:25:00,Kansas City (MCI),Phoenix (PHX),WN1059,1030.04,2985.61
15207,2022-12-30 12:20:00,2022-12-30 15:20:00,Washington (DCA),Kansas City (MCI),WN849,545.86,1480.55
15208,2022-12-29 23:10:00,2022-12-29 01:50:00,Dallas (DAL),Washington (DCA),WN1254,433.75,2544.63
15209,2022-12-29 19:45:00,2022-12-29 22:15:00,Chicago (ORD),Dallas (DAL),WN2126,304.7,1313.71
15210,2022-12-29 15:55:00,2022-12-29 19:00:00,Orlando (MCO),Chicago (ORD),WN2126,230.16,1818.24
15211,2022-12-29 00:30:00,2022-12-29 02:55:00,Dallas (DAL),Orlando (MCO),WN586,941.53,2474.98
15212,2022-12-28 20:15:00,2022-12-28 23:05:00,Ontario (ONT),Dallas (DAL),WN548,539.51,3355.95
15213,2022-12-28 18:00:00,2022-12-28 19:20:00,Phoenix (PHX),Ontario (ONT),WN548,631.98,2507.47
15214,2022-12-28 12:10:00,2022-12-28 16:46:00,Tulsa (TUL),Phoenix (PHX),WN8518,334.35,1213.78
15215,2022-12-28 12:10:00,2022-12-28 14:55:00,Tulsa (TUL),Phoenix (PHX),WN1471,300.35,2312.06
15216,2022-12-28 00:05:00,2022-12-28 01:20:00,Tulsa (TUL),St. Louis (STL),WN1400,191.46,3545.72
15217,2022-12-27 12:10:00,2022-12-27 14:55:00,Tulsa (TUL),Phoenix (PHX),WN1471,462.78,3653.93
15218,2022-12-27 11:35:00,2022-12-27 13:00:00,Oklahoma City (OKC),St. Louis (STL),WN1913,918.15,4057.03
15219,2022-12-27 11:20:00,2022-12-27 14:30:00,Boston (BOS),St. Louis (STL),WN2009,185.09,3258.13
15220,2023-01-04 03:15:00,2023-01-04 04:45:00,Houston (HOU),Birmingham (BHM),WN2095,561.42,1646.15
15221,2023-01-03 20:05:00,2023-01-03 22:45:00,Dallas (DAL),Phoenix (PHX),WN407,428.45,3143.14
15222,2023-01-03 16:10:00,2023-01-03 19:15:00,Los Angeles (LAX),Dallas (DAL),WN1345,531.85,2388.92
15223,2023-01-03 11:35:00,2023-01-03 15:20:00,Houston (HOU),Los Angeles (LAX),WN1427,522.5,4108.5
15224,2023-01-03 04:20:00,2023-01-03 07:05:00,Las Vegas (LAS),Houston (HOU),WN2840,301.51,952.05
15225,2023-01-03 02:25:00,2023-01-03 03:25:00,Long Beach (LGB),Las Vegas (LAS),WN2840,948.02,1387.41
15226,2023-01-03 00:15:00,2023-01-03 01:20:00,Las Vegas (LAS),Long Beach (LGB),WN234,370.43,2969.36
15227,2023-01-02 21:55:00,2023-01-02 23:30:00,Oakland (OAK),Las Vegas (LAS),WN234,591.59,3614.2
15228,2023-01-02 18:30:00,2023-01-02 21:10:00,Denver (DEN),Oakland (OAK),WN2895,978.12,2900.7
15229,2023-01-02 15:05:00,2023-01-02 17:40:00,Oakland (OAK),Denver (DEN),WN405,518.77,797.61
15230,2023-01-02 04:40:00,2023-01-02 06:40:00,Phoenix (PHX),Oakland (OAK),WN757,223.32,2484.44
15231,2023-01-01 23:25:00,2023-01-01 03:30:00,Chicago (ORD),Phoenix (PHX),WN4910,558.02,3261.26
15232,2023-01-01 20:10:00,2023-01-01 22:40:00,Denver (DEN),Chicago (ORD),WN2762,1160.68,3272.06
15233,2023-01-01 16:20:00,2023-01-01 19:20:00,New Orleans (MSY),Denver (DEN),WN2957,258.75,963.8
15234,2023-01-01 13:50:00,2023-01-01 15:30:00,Nashville (BNA),New Orleans (MSY),WN2957,894.07,1965.66
15235,2023-01-01 11:10:00,2023-01-01 13:00:00,Cleveland (CLE),Nashville (BNA),WN2957,1007.03,1207.75
15236,2023-01-01 00:45:00,2023-01-01 01:55:00,Chicago (MDW),Cleveland (CLE),WN2586,430.42,2943.04
15237,2022-12-31 22:00:00,2022-12-31 23:50:00,Oklahoma City (OKC),Chicago (MDW),WN2586,610.27,2233.16
15238,2022-12-31 19:10:00,2022-12-31 21:15:00,Nashville (BNA),Oklahoma City (OKC),WN1939,375.1,2443.16
15239,2022-12-31 15:55:00,2022-12-31 18:20:00,Philadelphia (PHL),Nashville (BNA),WN1939,549.65,2681.66
15240,2022-12-31 13:05:00,2022-12-31 15:00:00,Atlanta (ATL),Philadelphia (PHL),WN2735,266.53,764.06
15241,2022-12-31 10:20:00,2022-12-31 12:10:00,Fort Myers (RSW),Atlanta (ATL),WN2735,776.74,737.67
15242,2022-12-31 02:15:00,2022-12-31 04:40:00,St. Louis (STL),Fort Myers (RSW),WN1400,221.92,2043.24
15243,2022-12-31 00:05:00,2022-12-31 01:20:00,Tulsa (TUL),St. Louis (STL),WN1400,441.3,1181.3
15244,2022-12-30 22:15:00,2022-12-30 23:20:00,Dallas (DAL),Tulsa (TUL),WN1400,386.88,3854.85
15245,2022-12-30 19:55:00,2022-12-30 21:25:00,New Orleans (MSY),Dallas (DAL),WN1400,773.85,3726.93
15246,2022-12-30 17:10:00,2022-12-30 19:05:00,Orlando (MCO),New Orleans (MSY),WN1400,984.72,2380.54
15247,2022-12-30 12:20:00,2022-12-30 15:10:00,Buffalo (BUF),Orlando (MCO),WN913,1054.53,3955.21
15248,2022-12-29 23:40:00,2022-12-29 00:50:00,Baltimore (BWI),Buffalo (BUF),WN3251,897.39,2557.87
15249,2022-12-29 21:50:00,2022-12-29 22:55:00,Raleigh-Durham (RDU),Baltimore (BWI),WN3417,545.84,1307
15250,2022-12-29 15:45:00,2022-12-29 19:45:00,Phoenix (PHX),Raleigh-Durham (RDU),WN2287,911.11,2997.63
15251,2022-12-29 11:50:00,2022-12-29 15:00:00,Kansas City (MCI),Phoenix (PHX),WN2809,323.72,3702.32
15252,2022-12-29 02:45:00,2022-12-29 05:10:00,Phoenix (PHX),Kansas City (MCI),WN430,343.08,3867.77
15253,2022-12-28 23:15:00,2022-12-28 01:50:00,Austin (AUS),Phoenix (PHX),WN1849,768.28,2129.58
15254,2022-12-28 20:15:00,2022-12-28 22:25:00,Phoenix (PHX),Austin (AUS),WN3117,1090.32,1896.37
15255,2022-12-28 16:25:00,2022-12-28 19:25:00,Kansas City (MCI),Phoenix (PHX),WN1059,1112.16,3397.85
15256,2022-12-28 04:50:00,2022-12-28 07:30:00,Las Vegas (LAS),Kansas City (MCI),WN984,478.39,1912.43
15257,2022-12-28 02:50:00,2022-12-28 04:00:00,Los Angeles (LAX),Las Vegas (LAS),WN984,650.77,3147.89
15258,2022-12-28 00:40:00,2022-12-28 02:05:00,Sacramento (SMF),Los Angeles (LAX),WN984,935,3903.88
15259,2022-12-27 21:00:00,2022-12-27 01:02:00,St. Louis (STL),Sacramento (SMF),WN8633,175.49,847.14
15260,2022-12-27 19:20:00,2022-12-27 23:40:00,St. Louis (STL),Sacramento (SMF),WN984,768.82,1118.24
15261,2022-12-27 16:40:00,2022-12-27 18:35:00,Denver (DEN),St. Louis (STL),WN3211,260.61,2412.66
15262,2022-12-27 16:05:00,2022-12-27 17:15:00,Las Vegas (LAS),Long Beach (LGB),WN3477,848.85,2070.39
15263,2022-12-27 13:10:00,2022-12-27 15:30:00,Sacramento (SMF),Denver (DEN),WN2644,631.74,1767.45
15264,2022-12-27 01:40:00,2022-12-27 07:00:00,Honolulu (HNL),Sacramento (SMF),WN596,414.31,3013.59
15265,2023-01-04 21:55:00,2023-01-04 23:40:00,Albuquerque (ABQ),Dallas (DAL),WN4001,974.87,3731.83
15266,2023-01-04 19:15:00,2023-01-04 20:45:00,Las Vegas (LAS),Albuquerque (ABQ),WN5411,798.26,3916.83
15267,2023-01-04 16:15:00,2023-01-04 17:45:00,Oakland (OAK),Las Vegas (LAS),WN2992,1151.06,1818.94
15268,2023-01-04 13:40:00,2023-01-04 15:10:00,Los Angeles (LAX),Oakland (OAK),WN1822,210.02,1465.54
15269,2023-01-04 01:10:00,2023-01-04 05:40:00,Chicago (MDW),Los Angeles (LAX),WN1723,214.76,1069.81
15270,2023-01-03 21:35:00,2023-01-03 00:00:00,Houston (HOU),Chicago (MDW),WN1045,259.78,2763.53
15271,2023-01-03 17:40:00,2023-01-03 20:40:00,San Diego (SAN),Houston (HOU),WN1045,570.39,1153.85
15272,2023-01-03 15:30:00,2023-01-03 16:50:00,San Jose (SJC),San Diego (SAN),WN1045,1042.86,2435.57
15273,2023-01-03 04:10:00,2023-01-03 06:55:00,Denver (DEN),San Jose (SJC),WN3415,274.5,867.4
15274,2023-01-03 01:15:00,2023-01-03 03:20:00,Dallas (DAL),Denver (DEN),WN3415,168.23,2984.14
15275,2023-01-02 22:20:00,2023-01-02 00:25:00,Nashville (BNA),Dallas (DAL),WN3415,490.05,2291.77
15276,2023-01-02 19:55:00,2023-01-02 21:25:00,Kansas City (MCI),Nashville (BNA),WN531,1130.63,1285.45
15277,2023-01-02 17:15:00,2023-01-02 18:50:00,Denver (DEN),Kansas City (MCI),WN1746,1031.97,2287.07
15278,2023-01-02 14:25:00,2023-01-02 16:15:00,Phoenix (PHX),Denver (DEN),WN1987,419.35,3710.55
15279,2023-01-02 04:10:00,2023-01-02 06:45:00,Austin (AUS),Phoenix (PHX),WN1849,1041.49,738.49
15280,2023-01-02 00:40:00,2023-01-02 03:15:00,Atlanta (ATL),Austin (AUS),WN1849,1091.19,3081.88
15281,2023-01-01 22:00:00,2023-01-01 23:30:00,Orlando (MCO),Atlanta (ATL),WN570,743,996.76
15282,2023-01-01 20:25:00,2023-01-01 22:10:00,Raleigh-Durham (RDU),Orlando (MCO),WN2933,806.19,3894.68
15283,2023-01-01 18:25:00,2023-01-01 19:35:00,Baltimore (BWI),Raleigh-Durham (RDU),WN2933,1141.16,1247.92
15284,2023-01-01 16:15:00,2023-01-01 17:35:00,Columbus (CMH),Baltimore (BWI),WN2933,1099.48,1768.03
15285,2023-01-01 14:00:00,2023-01-01 15:25:00,St. Louis (STL),Columbus (CMH),WN2933,1050.67,1867.71
15286,2023-01-01 11:25:00,2023-01-01 13:05:00,Minneapolis (MSP),St. Louis (STL),WN2933,379.01,3582.59
15287,2023-01-01 02:05:00,2023-01-01 04:00:00,Denver (DEN),Minneapolis (MSP),WN419,901.27,2866.46
15288,2022-12-31 23:25:00,2022-12-31 02:10:00,Milwaukee (MKE),Denver (DEN),WN5874,462.72,3624.28
15289,2022-12-31 19:25:00,2022-12-31 22:40:00,Fort Lauderdale (FLL),Milwaukee (MKE),WN5874,627.11,2852.98
15290,2022-12-31 15:55:00,2022-12-31 18:40:00,St. Louis (STL),Fort Lauderdale (FLL),WN1767,829.92,1462.29
15291,2022-12-31 13:15:00,2022-12-31 15:10:00,Houston (HOU),St. Louis (STL),WN1767,814.98,4194.13
15292,2022-12-31 04:15:00,2022-12-31 07:15:00,San Diego (SAN),Houston (HOU),WN1460,584.78,3183.54
15293,2022-12-31 02:20:00,2022-12-31 03:25:00,Las Vegas (LAS),San Diego (SAN),WN1460,227.69,872.55
15294,2022-12-31 00:30:00,2022-12-31 01:35:00,Long Beach (LGB),Las Vegas (LAS),WN3239,997.75,3956.54
15295,2022-12-30 22:30:00,2022-12-30 23:40:00,Las Vegas (LAS),Long Beach (LGB),WN2585,737.92,1089.05
15296,2022-12-30 20:20:00,2022-12-30 21:40:00,San Diego (SAN),Las Vegas (LAS),WN3333,875.5,3337.34
15297,2022-12-30 18:00:00,2022-12-30 19:30:00,Sacramento (SMF),San Diego (SAN),WN3333,275.47,1474.28
15298,2022-12-30 14:30:00,2022-12-30 17:15:00,Denver (DEN),Sacramento (SMF),WN3333,681.3,3193.44
15299,2022-12-30 12:00:00,2022-12-30 13:40:00,Wichita (ICT),Denver (DEN),WN3333,872.74,876.04
15300,2022-12-29 14:35:00,2022-12-29 17:29:00,San Jose (SJC),Wichita (ICT),WN8549,874.4,2606.9
15301,2022-12-29 04:55:00,2022-12-29 06:15:00,Ontario (ONT),Oakland (OAK),WN1430,540.89,4000.92
15302,2022-12-29 03:45:00,2022-12-29 05:10:00,Las Vegas (LAS),Salt Lake City (SLC),WN4015,1103.47,2243.58
15303,2022-12-29 01:20:00,2022-12-29 03:00:00,Albuquerque (ABQ),Las Vegas (LAS),WN4015,352.49,977.7
15304,2022-12-29 00:10:00,2022-12-29 05:20:00,Kailua-Kona (KOA),San Jose (SJC),WN2449,538.2,2747.98
15305,2022-12-28 23:10:00,2022-12-28 00:35:00,Las Vegas (LAS),Albuquerque (ABQ),WN4011,804.9,3331.15
15306,2022-12-28 19:10:00,2022-12-28 23:40:00,Chicago (MDW),Portland (PDX),WN351,358.68,3991.76
15307,2022-12-28 17:15:00,2022-12-28 22:45:00,Oakland (OAK),Kailua-Kona (KOA),WN2448,179.37,2180.69
15308,2022-12-28 15:00:00,2022-12-28 18:20:00,Salt Lake City (SLC),Chicago (MDW),WN1548,930.68,1001.11
15309,2022-12-28 13:00:00,2022-12-28 14:40:00,Salt Lake City (SLC),Las Vegas (LAS),WN4006,532.95,1838.66
15310,2022-12-28 12:35:00,2022-12-28 14:10:00,Phoenix (PHX),Salt Lake City (SLC),WN1548,1076.36,788.21
15311,2022-12-28 06:10:00,2022-12-28 08:10:00,Denver (DEN),Phoenix (PHX),WN1500,563.89,1286.22
15312,2022-12-28 02:50:00,2022-12-28 04:05:00,Sacramento (SMF),Ontario (ONT),WN351,1077.59,1780.14
15313,2022-12-28 00:30:00,2022-12-28 02:00:00,Portland (PDX),Sacramento (SMF),WN351,785.02,2976.29
15314,2022-12-27 20:00:00,2022-12-27 01:05:00,Kahului (OGG),Oakland (OAK),WN4124,183.83,2525.38
15315,2022-12-26 22:45:00,2022-12-26 04:20:00,Oakland (OAK),Kahului (OGG),WN2351,420.04,2714.64
15316,2023-01-05 01:25:00,2023-01-05 03:35:00,Austin (AUS),Tampa (TPA),WN1411,1134.74,2569.87
15317,2023-01-04 22:20:00,2023-01-04 00:25:00,Denver (DEN),Austin (AUS),WN1411,987.29,2447.91
15318,2023-01-04 18:20:00,2023-01-04 21:30:00,Detroit (DTW),Denver (DEN),WN1411,337.85,3620.12
15319,2023-01-04 16:00:00,2023-01-04 17:35:00,Baltimore (BWI),Detroit (DTW),WN1411,697.84,1458.05
15320,2023-01-04 12:00:00,2023-01-04 15:10:00,San Antonio (SAT),Baltimore (BWI),WN1411,558.26,2421.2
15321,2023-01-04 03:00:00,2023-01-04 06:50:00,Baltimore (BWI),San Antonio (SAT),WN2646,1094.7,2051.71
15322,2023-01-03 22:50:00,2023-01-03 01:00:00,Orlando (MCO),Baltimore (BWI),WN2684,1033.49,3788.33
15323,2023-01-03 19:00:00,2023-01-03 21:05:00,Montego Bay (MBJ),Orlando (MCO),WN273,957.24,1294.05
15324,2023-01-03 14:30:00,2023-01-03 18:00:00,Baltimore (BWI),Montego Bay (MBJ),WN906,1057.39,972.7
15325,2023-01-03 11:45:00,2023-01-03 13:25:00,Savannah (SAV),Baltimore (BWI),WN2946,872.09,1592.21
15326,2023-01-03 02:00:00,2023-01-03 03:50:00,Baltimore (BWI),Savannah (SAV),WN3682,246.86,2192.51
15327,2023-01-02 23:00:00,2023-01-02 01:10:00,Orlando (MCO),Baltimore (BWI),WN2684,399.98,3745.37
15328,2023-01-02 15:00:00,2023-01-02 17:15:00,Houston (IAH),Orlando (MCO),WN2960,856.76,3954.74
15329,2023-01-02 13:10:00,2023-01-02 14:15:00,Dallas (DAL),Houston (IAH),WN2960,233.33,2659.23
15330,2023-01-02 01:50:00,2023-01-02 04:15:00,Chicago (MDW),Dallas (DAL),WN491,1045.18,2025.61
15331,2023-01-01 21:55:00,2023-01-01 00:30:00,New York (LGA),Chicago (MDW),WN639,1196.22,1046.24
15332,2023-01-01 17:45:00,2023-01-01 21:05:00,Houston (HOU),New York (LGA),WN766,270.98,1340.44
15333,2023-01-01 14:35:00,2023-01-01 17:00:00,Denver (DEN),Houston (HOU),WN766,254.26,2782.05
15334,2023-01-01 10:00:00,2023-01-01 13:45:00,Pittsburgh (PIT),Denver (DEN),WN1154,1176.32,3128.79
15335,2023-01-01 02:10:00,2023-01-01 03:15:00,Baltimore (BWI),Pittsburgh (PIT),WN2574,262.16,1765.31
15336,2022-12-31 22:35:00,2022-12-31 00:55:00,Sarasota (SRQ),Baltimore (BWI),WN3155,306.55,3466.12
15337,2022-12-31 19:30:00,2022-12-31 21:45:00,Austin (AUS),Sarasota (SRQ),WN3155,310.16,1715.73
15338,2022-12-31 15:45:00,2022-12-31 18:20:00,Las Vegas (LAS),Austin (AUS),WN1409,491.99,2189.62
15339,2022-12-31 11:45:00,2022-12-31 15:00:00,Houston (HOU),Las Vegas (LAS),WN1742,800.04,2132.97
15340,2022-12-30 23:20:00,2022-12-30 01:15:00,Albuquerque (ABQ),Houston (HOU),WN420,603.64,1295.95
15341,2022-12-30 20:40:00,2022-12-30 22:35:00,Dallas (DAL),Albuquerque (ABQ),WN116,516.81,3878.5
15342,2022-12-30 18:45:00,2022-12-30 19:55:00,San Antonio (SAT),Dallas (DAL),WN116,789.22,3743.16
15343,2022-12-30 15:50:00,2022-12-30 17:55:00,Phoenix (PHX),San Antonio (SAT),WN116,1009.19,1278.43
15344,2022-12-30 10:25:00,2022-12-30 15:00:00,Columbus (CMH),Phoenix (PHX),WN3179,620.01,3213.46
15345,2022-12-29 17:25:00,2022-12-29 21:05:00,Phoenix (PHX),Columbus (CMH),WN3730,591.32,3391.6
15346,2022-12-29 11:05:00,2022-12-29 15:10:00,Nashville (BNA),Phoenix (PHX),WN2430,843.73,4021.15
15347,2022-12-29 02:15:00,2022-12-29 06:05:00,San Diego (SAN),Nashville (BNA),WN3274,1005.34,2885.19
15348,2022-12-29 00:00:00,2022-12-29 01:25:00,Sacramento (SMF),San Diego (SAN),WN3274,468.68,2652.97
15349,2022-12-28 18:35:00,2022-12-28 23:10:00,Chicago (MDW),Sacramento (SMF),WN3274,340.5,3569.26
15350,2022-12-28 14:40:00,2022-12-28 17:40:00,Fort Myers (RSW),Chicago (MDW),WN3274,1069.43,4015.82
15351,2022-12-28 01:55:00,2022-12-28 04:35:00,Baltimore (BWI),Fort Myers (RSW),WN2734,1083.94,765.87
15352,2022-12-27 22:30:00,2022-12-27 01:00:00,Fort Lauderdale (FLL),Baltimore (BWI),WN1534,943.43,2929.4
15353,2022-12-27 19:45:00,2022-12-27 21:00:00,Havana (HAV),Fort Lauderdale (FLL),WN3923,1188.29,1727.86
15354,2022-12-27 17:05:00,2022-12-27 18:30:00,Fort Lauderdale (FLL),Havana (HAV),WN3922,388.46,2576.13
15355,2022-12-27 14:20:00,2022-12-27 15:35:00,Havana (HAV),Fort Lauderdale (FLL),WN3921,862.1,2623.7
15356,2022-12-27 11:40:00,2022-12-27 12:27:00,Tampa (TPA),Fort Lauderdale (FLL),WN8731,638.52,2744.8
15357,2022-12-27 11:40:00,2022-12-27 13:05:00,Tampa (TPA),Havana (HAV),WN3952,1170.52,2554.52
15358,2023-01-05 02:55:00,2023-01-05 04:25:00,Baltimore (BWI),Detroit (DTW),WN1451,1075.38,1794.03
15359,2023-01-04 20:55:00,2023-01-04 01:20:00,Las Vegas (LAS),Baltimore (BWI),WN1481,840.37,2069.25
15360,2023-01-04 03:55:00,2023-01-04 06:35:00,Chicago (MDW),Houston (IAH),WN1930,853.42,3546.56
15361,2023-01-04 00:25:00,2023-01-04 03:10:00,Orlando (MCO),Chicago (MDW),WN1258,860.49,2330.39
15362,2023-01-03 21:40:00,2023-01-03 23:35:00,Nashville (BNA),Orlando (MCO),WN3311,603.12,1604.13
15363,2023-01-03 19:15:00,2023-01-03 20:50:00,Savannah (SAV),Nashville (BNA),WN1540,532.15,3046.16
15364,2023-01-03 17:00:00,2023-01-03 18:25:00,Nashville (BNA),Savannah (SAV),WN1926,1123.59,3432.73
15365,2023-01-03 14:05:00,2023-01-03 16:10:00,Austin (AUS),Nashville (BNA),WN1926,737.61,839.09
15366,2023-01-03 02:05:00,2023-01-03 04:50:00,Orlando (MCO),Austin (AUS),WN3839,594.89,3507.97
15367,2023-01-02 22:50:00,2023-01-02 01:10:00,Austin (AUS),Orlando (MCO),WN3656,741.36,2906.38
15368,2023-01-02 19:10:00,2023-01-02 22:35:00,Oakland (OAK),Austin (AUS),WN2686,910.06,1008.62
15369,2023-01-02 16:40:00,2023-01-02 18:15:00,San Diego (SAN),Oakland (OAK),WN2686,1129.74,1481.16
15370,2023-01-02 11:15:00,2023-01-02 15:50:00,Chicago (MDW),San Diego (SAN),WN2686,184.02,2046.38
15371,2023-01-02 02:45:00,2023-01-02 04:50:00,Baltimore (BWI),Chicago (MDW),WN964,423.64,2770.45
15372,2023-01-01 23:25:00,2023-01-01 02:00:00,Miami (MIA),Baltimore (BWI),WN2205,545.39,3780.91
15373,2023-01-01 20:00:00,2023-01-01 22:40:00,Baltimore (BWI),Miami (MIA),WN107,293.91,4018.44
15374,2023-01-01 18:05:00,2023-01-01 19:15:00,Pittsburgh (PIT),Baltimore (BWI),WN107,171.01,816.4
15375,2023-01-01 14:45:00,2023-01-01 17:15:00,Fort Myers (RSW),Pittsburgh (PIT),WN107,533.94,2274.73
15376,2023-01-01 11:20:00,2023-01-01 13:50:00,Indianapolis (IND),Fort Myers (RSW),WN996,443.74,2041.27
15377,2023-01-01 02:05:00,2023-01-01 05:20:00,Phoenix (PHX),Indianapolis (IND),WN400,1183.43,901.91
15378,2022-12-31 16:35:00,2022-12-31 20:30:00,Milwaukee (MKE),Phoenix (PHX),WN182,742.72,2758.76
15379,2022-12-31 13:45:00,2022-12-31 15:50:00,Atlanta (ATL),Milwaukee (MKE),WN182,285.41,2603.94
15380,2022-12-31 11:25:00,2022-12-31 12:55:00,Orlando (MCO),Atlanta (ATL),WN182,740.82,2124.72
15381,2022-12-31 02:25:00,2022-12-31 04:40:00,St. Louis (STL),Orlando (MCO),WN1568,608.91,1580.47
15382,2022-12-30 21:55:00,2022-12-30 01:30:00,Sacramento (SMF),St. Louis (STL),WN1568,827.9,3955.37
15383,2022-12-30 17:15:00,2022-12-30 21:05:00,Dallas (DAL),Sacramento (SMF),WN1157,511.66,2156.92
15384,2022-12-30 12:25:00,2022-12-30 16:25:00,New York (LGA),Dallas (DAL),WN1157,230.47,3844.95
15385,2022-12-29 23:45:00,2022-12-29 02:55:00,Dallas (DAL),New York (LGA),WN2655,169.68,3021.03
15386,2022-12-29 20:30:00,2022-12-29 22:55:00,Chicago (MDW),Dallas (DAL),WN2889,474.51,3605.43
15387,2022-12-29 15:55:00,2022-12-29 18:47:00,Fort Lauderdale (FLL),Chicago (MDW),WN8509,988.16,1868.25
15388,2022-12-28 19:45:00,2022-12-28 21:00:00,Havana (HAV),Fort Lauderdale (FLL),WN3923,1064.83,3004.99
15389,2022-12-28 17:05:00,2022-12-28 18:30:00,Fort Lauderdale (FLL),Havana (HAV),WN3922,589.31,2538.9
15390,2022-12-28 14:00:00,2022-12-28 15:05:00,Tampa (TPA),Fort Lauderdale (FLL),WN157,504.04,3876.22
15391,2022-12-28 00:35:00,2022-12-28 02:55:00,Tampa (TPA),Houston (HOU),WN1291,792.25,1433.05
15392,2022-12-27 13:25:00,2022-12-27 15:15:00,Nashville (BNA),Tampa (TPA),WN381,1133.16,2842.57
15393,2023-01-04 05:15:00,2023-01-04 07:15:00,Denver (DEN),Boise (BOI),WN242,1164.4,3590.54
15394,2023-01-03 23:20:00,2023-01-03 03:50:00,Miami (MIA),Denver (DEN),WN186,406.9,751.13
15395,2023-01-03 20:40:00,2023-01-03 22:30:00,New Orleans (MSY),Miami (MIA),WN838,854.08,2232.93
15396,2023-01-03 17:25:00,2023-01-03 19:55:00,Denver (DEN),New Orleans (MSY),WN838,1011.16,2955.19
15397,2023-01-03 13:40:00,2023-01-03 16:05:00,Portland (PDX),Denver (DEN),WN543,330.34,2091.38
15398,2023-01-03 05:50:00,2023-01-03 08:35:00,Denver (DEN),Portland (PDX),WN431,1158.9,726.67
15399,2023-01-03 03:20:00,2023-01-03 05:00:00,Omaha (OMA),Denver (DEN),WN431,352,2766.37
15400,2023-01-03 00:00:00,2023-01-03 02:35:00,Las Vegas (LAS),Omaha (OMA),WN1645,872.3,2395.15
15401,2023-01-02 20:55:00,2023-01-02 23:15:00,Lubbock (LBB),Las Vegas (LAS),WN2858,1049.65,2707.04
15402,2023-01-02 19:00:00,2023-01-02 20:10:00,Dallas (DAL),Lubbock (LBB),WN2858,741.27,1088.48
15403,2023-01-02 17:00:00,2023-01-02 18:10:00,Houston (HOU),Dallas (DAL),WN20,1066.41,4038.47
15404,2023-01-02 14:55:00,2023-01-02 15:55:00,Austin (AUS),Houston (HOU),WN2730,348.98,2464.05
15405,2023-01-02 12:00:00,2023-01-02 14:10:00,Phoenix (PHX),Austin (AUS),WN2730,471.81,4178.45
15406,2023-01-02 04:15:00,2023-01-02 05:35:00,San Diego (SAN),Phoenix (PHX),WN1958,214.31,909.48
15407,2023-01-02 02:00:00,2023-01-02 03:25:00,San Jose (SJC),San Diego (SAN),WN1958,472.7,973.69
15408,2023-01-01 23:05:00,2023-01-01 01:10:00,Seattle (SEA),San Jose (SJC),WN1958,1042.28,2648.84
15409,2023-01-01 17:40:00,2023-01-01 22:20:00,Chicago (MDW),Seattle (SEA),WN1958,1012.84,2045.74
15410,2023-01-01 14:10:00,2023-01-01 16:45:00,New York (LGA),Chicago (MDW),WN1958,448.42,2238.38
15411,2023-01-01 11:15:00,2023-01-01 13:25:00,Atlanta (ATL),New York (LGA),WN2885,1183.46,3896.01
15412,2023-01-01 00:00:00,2023-01-01 02:00:00,Dallas (DAL),Atlanta (ATL),WN3034,643.56,1593.17
15413,2022-12-31 21:45:00,2022-12-31 23:10:00,Harlingen (HRL),Dallas (DAL),WN3034,911.75,2687.15
