Id_delta,depart_date_time,arrive_date_time,depart_airport,arrive_airport,flight_number,flight_cost_coach,flight_cost_business,flight_cost_first,org_dest_code,org_dest_code,distances_miles,org_dest_code
7405,"2022-12-31 16:50:00","2022-12-31 19:16:00","Salt Lake City (SLC)","Kansas City (MCI)",DL320,455.51,2740.31,5710.95,SLC_MCI,SLC_MCI,920,SLC_MCI
7195,"2023-01-05 04:16:00","2023-01-05 06:45:00","Salt Lake City (SLC)","Kansas City (MCI)",DL1218,615.02,3054.43,7615.11,SLC_MCI,SLC_MCI,920,SLC_MCI
6638,"2023-01-03 06:55:00","2023-01-03 11:09:00","Salt Lake City (SLC)","Orlando (MCO)",DL721,439.53,3311.8,6029.63,SLC_MCO,SLC_MCO,1931,SLC_MCO
6080,"2023-01-01 14:00:00","2023-01-01 18:22:00","Salt Lake City (SLC)","Orlando (MCO)",DL2821,262.65,1281.74,9785.92,SLC_MCO,SLC_MCO,1931,SLC_MCO
7893,"2022-12-29 21:15:00","2022-12-29 00:11:00","Salt Lake City (SLC)","Memphis (MEM)",DL1549,637.36,1098.88,7493.98,SLC_MEM,SLC_MEM,1262,SLC_MEM
7876,"2023-01-02 21:15:00","2023-01-02 00:11:00","Salt Lake City (SLC)","Memphis (MEM)",DL1549,491.05,2901.25,8217.31,SLC_MEM,SLC_MEM,1262,SLC_MEM
6023,"2023-01-03 21:15:00","2023-01-03 00:11:00","Salt Lake City (SLC)","Memphis (MEM)",DL1549,308.47,3020.32,5125.67,SLC_MEM,SLC_MEM,1262,SLC_MEM
7205,"2022-12-29 16:39:00","2022-12-29 20:55:00","Salt Lake City (SLC)","Mexico City (MEX)",DL628,272.59,2672.03,5077.98,SLC_MEX,SLC_MEX,1657,SLC_MEX
6557,"2023-01-02 16:39:00","2023-01-02 20:55:00","Salt Lake City (SLC)","Mexico City (MEX)",DL628,430.85,3282.48,5004.57,SLC_MEX,SLC_MEX,1657,SLC_MEX
6553,"2023-01-03 16:39:00","2023-01-03 20:55:00","Salt Lake City (SLC)","Mexico City (MEX)",DL628,257.48,2013.08,4629.85,SLC_MEX,SLC_MEX,1657,SLC_MEX
7846,"2022-12-31 15:05:00","2022-12-31 17:50:00","Salt Lake City (SLC)","Minneapolis (MSP)",DL873,298.95,2437.87,8754.05,SLC_MSP,SLC_MSP,991,SLC_MSP
7079,"2022-12-27 15:05:00","2022-12-27 17:50:00","Salt Lake City (SLC)","Minneapolis (MSP)",DL873,647.43,1011.47,4927.86,SLC_MSP,SLC_MSP,991,SLC_MSP
7054,"2023-01-02 00:10:00","2023-01-02 02:45:00","Salt Lake City (SLC)","Minneapolis (MSP)",DL924,693.8,1413.73,7403.11,SLC_MSP,SLC_MSP,991,SLC_MSP
6952,"2023-01-02 15:05:00","2023-01-02 17:50:00","Salt Lake City (SLC)","Minneapolis (MSP)",DL873,411.94,1548.99,9004.16,SLC_MSP,SLC_MSP,991,SLC_MSP
6870,"2023-01-03 03:45:00","2023-01-03 06:27:00","Salt Lake City (SLC)","Minneapolis (MSP)",DL1073,279.05,2619.15,8120.66,SLC_MSP,SLC_MSP,991,SLC_MSP
6412,"2023-01-02 18:00:00","2023-01-02 20:32:00","Salt Lake City (SLC)","Minneapolis (MSP)",DL2950,385.16,2105.76,6984.66,SLC_MSP,SLC_MSP,991,SLC_MSP
7411,"2022-12-29 22:17:00","2022-12-29 00:05:00","Salt Lake City (SLC)","Ontario (ONT)",DL2354,343.82,2125.27,6609.02,SLC_ONT,SLC_ONT,558,SLC_ONT
7407,"2022-12-30 22:17:00","2022-12-30 00:05:00","Salt Lake City (SLC)","Ontario (ONT)",DL2354,714.56,1458.49,5019.77,SLC_ONT,SLC_ONT,558,SLC_ONT
7398,"2022-12-27 00:45:00","2022-12-27 03:53:00","Salt Lake City (SLC)","Chicago (ORD)",DL2994,590.67,2584.54,7204.75,SLC_ORD,SLC_ORD,1250,SLC_ORD
7209,"2022-12-28 21:15:00","2022-12-28 00:26:00","Salt Lake City (SLC)","Chicago (ORD)",DL1361,448.15,1788.29,5085.34,SLC_ORD,SLC_ORD,1250,SLC_ORD
6855,"2022-12-28 00:45:00","2022-12-28 03:53:00","Salt Lake City (SLC)","Chicago (ORD)",DL2994,352.83,2746.25,4326.4,SLC_ORD,SLC_ORD,1250,SLC_ORD
6055,"2022-12-28 15:35:00","2022-12-28 19:00:00","Salt Lake City (SLC)","Chicago (ORD)",DL510,275.53,3019.64,5915.01,SLC_ORD,SLC_ORD,1250,SLC_ORD
6053,"2022-12-29 00:45:00","2022-12-29 03:53:00","Salt Lake City (SLC)","Chicago (ORD)",DL2994,741.65,1295.37,6196.71,SLC_ORD,SLC_ORD,1250,SLC_ORD
7702,"2022-12-30 15:15:00","2022-12-30 17:33:00","Salt Lake City (SLC)","Portland (PDX)",DL2226,443.31,793.11,8654.28,SLC_PDX,SLC_PDX,630,SLC_PDX
7266,"2023-01-03 15:15:00","2023-01-03 17:33:00","Salt Lake City (SLC)","Portland (PDX)",DL2226,519.39,3178.4,7938.41,SLC_PDX,SLC_PDX,630,SLC_PDX
7201,"2023-01-04 00:21:00","2023-01-04 02:25:00","Salt Lake City (SLC)","Portland (PDX)",DL1698,292.5,2536.78,5420.82,SLC_PDX,SLC_PDX,630,SLC_PDX
6037,"2022-12-31 22:21:00","2022-12-31 00:20:00","Salt Lake City (SLC)","Portland (PDX)",DL1132,640.15,2193.74,3910.51,SLC_PDX,SLC_PDX,630,SLC_PDX
6027,"2023-01-03 00:21:00","2023-01-03 02:25:00","Salt Lake City (SLC)","Portland (PDX)",DL1698,588.9,1899.14,3465.29,SLC_PDX,SLC_PDX,630,SLC_PDX
7905,"2022-12-28 00:16:00","2022-12-28 02:00:00","Salt Lake City (SLC)","Phoenix (PHX)",DL905,393.97,1515.6,5566.84,SLC_PHX,SLC_PHX,507,SLC_PHX
7403,"2023-01-01 22:20:00","2023-01-01 00:01:00","Salt Lake City (SLC)","Phoenix (PHX)",DL677,290.08,929.22,4738.11,SLC_PHX,SLC_PHX,507,SLC_PHX
7221,"2023-01-05 00:16:00","2023-01-05 02:00:00","Salt Lake City (SLC)","Phoenix (PHX)",DL905,617.66,828.85,7678.02,SLC_PHX,SLC_PHX,507,SLC_PHX
7056,"2023-01-01 18:25:00","2023-01-01 20:09:00","Salt Lake City (SLC)","Phoenix (PHX)",DL891,626.37,933.88,5553.28,SLC_PHX,SLC_PHX,507,SLC_PHX
6861,"2022-12-27 00:16:00","2022-12-27 02:00:00","Salt Lake City (SLC)","Phoenix (PHX)",DL905,355.47,1825.81,6967.12,SLC_PHX,SLC_PHX,507,SLC_PHX
7413,"2022-12-29 16:53:00","2022-12-29 18:39:00","Salt Lake City (SLC)","Reno (RNO)",DL2666,371.59,2418.31,5490.53,SLC_RNO,SLC_RNO,422,SLC_RNO
7409,"2022-12-30 16:53:00","2022-12-30 18:39:00","Salt Lake City (SLC)","Reno (RNO)",DL2666,390.56,3372.72,6501.02,SLC_RNO,SLC_RNO,422,SLC_RNO
6642,"2023-01-02 17:55:00","2023-01-02 19:55:00","Salt Lake City (SLC)","San Diego (SAN)",DL2913,576.52,752.83,7531.65,SLC_SAN,SLC_SAN,626,SLC_SAN
6384,"2022-12-31 00:15:00","2022-12-31 02:10:00","Salt Lake City (SLC)","San Diego (SAN)",DL2491,600.11,2475.58,9125.34,SLC_SAN,SLC_SAN,626,SLC_SAN
6380,"2022-12-31 15:00:00","2022-12-31 17:08:00","Salt Lake City (SLC)","San Diego (SAN)",DL2659,597.49,2518.25,4829.08,SLC_SAN,SLC_SAN,626,SLC_SAN
6378,"2022-12-31 22:10:00","2022-12-31 00:06:00","Salt Lake City (SLC)","San Diego (SAN)",DL2389,286.59,1429.16,8128.48,SLC_SAN,SLC_SAN,626,SLC_SAN
6059,"2022-12-28 00:15:00","2022-12-28 02:10:00","Salt Lake City (SLC)","San Diego (SAN)",DL2491,727.34,1543.52,9096.12,SLC_SAN,SLC_SAN,626,SLC_SAN
6049,"2022-12-30 00:15:00","2022-12-30 02:10:00","Salt Lake City (SLC)","San Diego (SAN)",DL2491,506.13,1991.18,7391.55,SLC_SAN,SLC_SAN,626,SLC_SAN
6043,"2022-12-30 22:10:00","2022-12-30 00:06:00","Salt Lake City (SLC)","San Diego (SAN)",DL2389,633.24,2214.63,6249.33,SLC_SAN,SLC_SAN,626,SLC_SAN
6033,"2023-01-01 17:55:00","2023-01-01 19:55:00","Salt Lake City (SLC)","San Diego (SAN)",DL2913,375.26,1276.38,8029.64,SLC_SAN,SLC_SAN,626,SLC_SAN
7335,"2023-01-03 22:29:00","2023-01-03 01:14:00","Salt Lake City (SLC)","San Antonio (SAT)",DL1388,285.11,2760.59,5041.58,SLC_SAT,SLC_SAT,1087,SLC_SAT
7003,"2022-12-29 22:29:00","2022-12-29 01:14:00","Salt Lake City (SLC)","San Antonio (SAT)",DL1388,478.43,910.5,8133.98,SLC_SAT,SLC_SAT,1087,SLC_SAT
6563,"2022-12-30 22:29:00","2022-12-30 01:14:00","Salt Lake City (SLC)","San Antonio (SAT)",DL1388,647.16,3019.62,8762.68,SLC_SAT,SLC_SAT,1087,SLC_SAT
6644,"2023-01-02 04:25:00","2023-01-02 06:51:00","Salt Lake City (SLC)","Seattle (SEA)",DL790,268.27,2601.21,5688.98,SLC_SEA,SLC_SEA,689,SLC_SEA
7903,"2022-12-28 05:59:00","2022-12-28 08:18:00","Salt Lake City (SLC)","San Francisco (SFO)",DL2104,593.01,887.71,7679.52,SLC_SFO,SLC_SFO,599,SLC_SFO
7219,"2023-01-05 05:59:00","2023-01-05 08:18:00","Salt Lake City (SLC)","San Francisco (SFO)",DL2104,627.1,1678.57,7251.82,SLC_SFO,SLC_SFO,599,SLC_SFO
7211,"2022-12-28 15:05:00","2022-12-28 17:26:00","Salt Lake City (SLC)","San Francisco (SFO)",DL1311,575.79,3217.26,3012.14,SLC_SFO,SLC_SFO,599,SLC_SFO
6035,"2023-01-01 04:10:00","2023-01-01 06:30:00","Salt Lake City (SLC)","San Francisco (SFO)",DL686,554.48,3413.73,8697.51,SLC_SFO,SLC_SFO,599,SLC_SFO
7878,"2023-01-02 15:00:00","2023-01-02 17:14:00","Salt Lake City (SLC)","San Jose (SJC)",DL882,478.44,1033.68,7279.76,SLC_SJC,SLC_SJC,584,SLC_SJC
6045,"2022-12-30 15:00:00","2022-12-30 17:14:00","Salt Lake City (SLC)","San Jose (SJC)",DL882,563.9,2627.68,7085.27,SLC_SJC,SLC_SJC,584,SLC_SJC
6872,"2023-01-02 18:38:00","2023-01-02 22:00:00","Salt Lake City (SLC)","San Jose del Cabo (SJD)",DL1952,600.11,3284.47,3029.65,SLC_SJD,SLC_SJD,1222,SLC_SJD
6857,"2022-12-27 18:41:00","2022-12-27 20:30:00","Salt Lake City (SLC)","Sacramento (SMF)",DL1432,269.9,1731.27,9681.79,SLC_SMF,SLC_SMF,532,SLC_SMF
6386,"2022-12-30 18:41:00","2022-12-30 20:30:00","Salt Lake City (SLC)","Sacramento (SMF)",DL1432,392.25,1484.47,3538.12,SLC_SMF,SLC_SMF,532,SLC_SMF
7895,"2022-12-29 15:05:00","2022-12-29 17:19:00","Salt Lake City (SLC)","Santa Ana (SNA)",DL2460,322.5,1444.91,8612.03,SLC_SNA,SLC_SNA,588,SLC_SNA
7884,"2023-01-01 15:05:00","2023-01-01 17:19:00","Salt Lake City (SLC)","Santa Ana (SNA)",DL2460,433.33,3041.7,5258.34,SLC_SNA,SLC_SNA,588,SLC_SNA
7882,"2023-01-01 22:15:00","2023-01-01 00:17:00","Salt Lake City (SLC)","Santa Ana (SNA)",DL1451,614.73,883.44,5654.46,SLC_SNA,SLC_SNA,588,SLC_SNA
6039,"2022-12-31 15:05:00","2022-12-31 17:19:00","Salt Lake City (SLC)","Santa Ana (SNA)",DL2460,387.99,2942.78,9922.11,SLC_SNA,SLC_SNA,588,SLC_SNA
6874,"2023-01-02 00:55:00","2023-01-02 05:02:00","Salt Lake City (SLC)","Tampa (TPA)",DL1050,317.6,2071.13,3082.82,SLC_TPA,SLC_TPA,1888,SLC_TPA
7197,"2023-01-04 17:00:00","2023-01-04 20:56:00","Salt Lake City (SLC)","Toronto (YYZ)",DL460,747.23,2636.34,5092.21,SLC_YYZ,SLC_YYZ,1661,SLC_YYZ
6559,"2023-01-01 17:00:00","2023-01-01 20:56:00","Salt Lake City (SLC)","Toronto (YYZ)",DL460,459.33,2039.42,3685.31,SLC_YYZ,SLC_YYZ,1661,SLC_YYZ
6325,"2023-01-03 17:00:00","2023-01-03 20:56:00","Salt Lake City (SLC)","Toronto (YYZ)",DL460,576.23,1100.6,4597.17,SLC_YYZ,SLC_YYZ,1661,SLC_YYZ
6856,"2022-12-27 21:30:00","2022-12-27 23:12:00","Sacramento (SMF)","Salt Lake City (SLC)",DL1432,398.09,3151.3,8555.9,SMF_SLC,SMF_SLC,532,SMF_SLC
6385,"2022-12-30 21:30:00","2022-12-30 23:12:00","Sacramento (SMF)","Salt Lake City (SLC)",DL1432,392.29,1288.26,3125.24,SMF_SLC,SMF_SLC,532,SMF_SLC
7354,"2022-12-29 16:30:00","2022-12-29 20:10:00","Santa Ana (SNA)","Minneapolis (MSP)",DL1004,699.41,2571.12,3120.52,SNA_MSP,SNA_MSP,1522,SNA_MSP
6822,"2022-12-26 20:55:00","2022-12-26 00:33:00","Santa Ana (SNA)","Minneapolis (MSP)",DL1138,376.6,3372.77,4505.77,SNA_MSP,SNA_MSP,1522,SNA_MSP
6692,"2022-12-30 16:30:00","2022-12-30 20:10:00","Santa Ana (SNA)","Minneapolis (MSP)",DL1004,436.02,3294.29,9776.96,SNA_MSP,SNA_MSP,1522,SNA_MSP
7894,"2022-12-29 18:19:00","2022-12-29 20:10:00","Santa Ana (SNA)","Salt Lake City (SLC)",DL2460,260.65,1465.83,9826.15,SNA_SLC,SNA_SLC,588,SNA_SLC
7883,"2023-01-01 18:19:00","2023-01-01 20:10:00","Santa Ana (SNA)","Salt Lake City (SLC)",DL2460,643.5,1537.24,6058.23,SNA_SLC,SNA_SLC,588,SNA_SLC
7881,"2023-01-02 01:19:00","2023-01-02 03:15:00","Santa Ana (SNA)","Salt Lake City (SLC)",DL1451,514.46,1004.16,8320.49,SNA_SLC,SNA_SLC,588,SNA_SLC
6560,"2023-01-01 15:45:00","2023-01-01 17:47:00","Santa Ana (SNA)","Salt Lake City (SLC)",DL2195,615.5,1574.27,9502.6,SNA_SLC,SNA_SLC,588,SNA_SLC
6038,"2022-12-31 18:19:00","2022-12-31 20:10:00","Santa Ana (SNA)","Salt Lake City (SLC)",DL2460,520.14,1471.83,8469.22,SNA_SLC,SNA_SLC,588,SNA_SLC
7537,"2022-12-31 00:59:00","2022-12-31 02:38:00","Sarasota (SRQ)","Atlanta (ATL)",DL664,699.62,1493.31,7289.97,SRQ_ATL,SRQ_ATL,444,SRQ_ATL
7483,"2022-12-29 18:40:00","2022-12-29 20:22:00","Sarasota (SRQ)","Atlanta (ATL)",DL1703,685.86,1607.41,3636.3,SRQ_ATL,SRQ_ATL,444,SRQ_ATL
6291,"2023-01-01 16:08:00","2023-01-01 17:50:00","Sarasota (SRQ)","Atlanta (ATL)",DL2141,561.57,920.02,3745.77,SRQ_ATL,SRQ_ATL,444,SRQ_ATL
6770,"2022-12-30 20:35:00","2022-12-30 00:04:00","Sarasota (SRQ)","Minneapolis (MSP)",DL2228,683.53,1474.86,5086.47,SRQ_MSP,SRQ_MSP,1342,SRQ_MSP
6631,"2023-01-04 20:35:00","2023-01-04 00:04:00","Sarasota (SRQ)","Minneapolis (MSP)",DL2228,669.08,1233.24,6978.9,SRQ_MSP,SRQ_MSP,1342,SRQ_MSP
7806,"2022-12-31 18:00:00","2022-12-31 19:32:00","St. Louis (STL)","Atlanta (ATL)",DL2593,619.96,2788.48,6457.36,STL_ATL,STL_ATL,484,STL_ATL
7348,"2022-12-30 21:59:00","2022-12-30 23:32:00","St. Louis (STL)","Atlanta (ATL)",DL702,315.18,3059.53,6251.58,STL_ATL,STL_ATL,484,STL_ATL
6611,"2022-12-30 11:30:00","2022-12-30 13:08:00","St. Louis (STL)","Atlanta (ATL)",DL1129,411.48,2884.82,7102.88,STL_ATL,STL_ATL,484,STL_ATL
6599,"2023-01-01 11:30:00","2023-01-01 13:08:00","St. Louis (STL)","Atlanta (ATL)",DL1129,414.44,2970.29,7409.32,STL_ATL,STL_ATL,484,STL_ATL
6578,"2022-12-27 21:59:00","2022-12-27 23:32:00","St. Louis (STL)","Atlanta (ATL)",DL702,570.59,877.49,3696.76,STL_ATL,STL_ATL,484,STL_ATL
6572,"2022-12-28 21:59:00","2022-12-28 23:32:00","St. Louis (STL)","Atlanta (ATL)",DL702,531.65,2770.16,3597.28,STL_ATL,STL_ATL,484,STL_ATL
6269,"2022-12-28 11:30:00","2022-12-28 13:08:00","St. Louis (STL)","Atlanta (ATL)",DL1129,693.8,956.39,6227.62,STL_ATL,STL_ATL,484,STL_ATL
6209,"2023-01-01 22:00:00","2023-01-01 23:36:00","St. Louis (STL)","Atlanta (ATL)",DL702,358.3,1086.87,7893.2,STL_ATL,STL_ATL,484,STL_ATL
7810,"2022-12-30 19:35:00","2022-12-30 23:44:00","St. Croix (STX)","Atlanta (ATL)",DL1809,363.24,2823.01,9499.81,STX_ATL,STX_ATL,1638,STX_ATL
7600,"2023-01-02 19:35:00","2023-01-02 23:44:00","St. Croix (STX)","Atlanta (ATL)",DL1809,679.21,2664.73,5975.18,STX_ATL,STX_ATL,1638,STX_ATL
7585,"2022-12-27 19:35:00","2022-12-27 23:44:00","St. Croix (STX)","Atlanta (ATL)",DL1809,320.52,2105.75,6322.04,STX_ATL,STX_ATL,1638,STX_ATL
7497,"2023-01-04 19:35:00","2023-01-04 23:44:00","St. Croix (STX)","Atlanta (ATL)",DL1809,534.55,982.17,6177.43,STX_ATL,STX_ATL,1638,STX_ATL
6731,"2022-12-30 11:15:00","2022-12-30 14:05:00","Syracuse (SYR)","Atlanta (ATL)",DL2991,683.2,1081.1,7901.77,SYR_ATL,SYR_ATL,794,SYR_ATL
6623,"2022-12-28 11:15:00","2022-12-28 14:05:00","Syracuse (SYR)","Atlanta (ATL)",DL2991,297.6,3406.45,8855.17,SYR_ATL,SYR_ATL,794,SYR_ATL
6307,"2022-12-28 22:05:00","2022-12-28 23:48:00","Tampa (TPA)","Atlanta (ATL)",DL474,379.6,1290.23,5823.86,TPA_ATL,TPA_ATL,406,TPA_ATL
7124,"2023-01-02 19:00:00","2023-01-02 22:01:00","Tampa (TPA)","Boston (BOS)",DL2649,726.71,2948.71,6255.99,TPA_BOS,TPA_BOS,1185,TPA_BOS
7122,"2023-01-03 12:25:00","2023-01-03 15:28:00","Tampa (TPA)","Boston (BOS)",DL1226,459.33,2380.35,7449.71,TPA_BOS,TPA_BOS,1185,TPA_BOS
6584,"2023-01-04 19:00:00","2023-01-04 22:01:00","Tampa (TPA)","Boston (BOS)",DL2649,445.63,2134.55,4281.91,TPA_BOS,TPA_BOS,1185,TPA_BOS
6163,"2022-12-27 19:00:00","2022-12-27 22:01:00","Tampa (TPA)","Boston (BOS)",DL2649,445.64,2812.87,6924.87,TPA_BOS,TPA_BOS,1185,TPA_BOS
6161,"2022-12-28 12:25:00","2022-12-28 15:28:00","Tampa (TPA)","Boston (BOS)",DL1226,714.78,1285.25,8142.3,TPA_BOS,TPA_BOS,1185,TPA_BOS
7800,"2023-01-02 22:59:00","2023-01-02 01:08:00","Tampa (TPA)","Cincinnati (CVG)",DL2287,582.73,815.59,9266.76,TPA_CVG,TPA_CVG,773,TPA_CVG
6791,"2023-01-03 16:45:00","2023-01-03 19:26:00","Tampa (TPA)","New York (JFK)",DL1131,619.25,1616.35,5332.98,TPA_JFK,TPA_JFK,1005,TPA_JFK
6789,"2023-01-04 00:45:00","2023-01-04 03:30:00","Tampa (TPA)","New York (JFK)",DL1605,283.24,2880.02,9144.73,TPA_JFK,TPA_JFK,1005,TPA_JFK
6357,"2022-12-27 00:45:00","2022-12-27 03:30:00","Tampa (TPA)","New York (JFK)",DL1605,609.1,1504.41,7023.5,TPA_JFK,TPA_JFK,1005,TPA_JFK
6345,"2022-12-29 16:45:00","2022-12-29 19:26:00","Tampa (TPA)","New York (JFK)",DL1131,315,1638.15,9586.27,TPA_JFK,TPA_JFK,1005,TPA_JFK
6343,"2022-12-30 00:45:00","2022-12-30 03:30:00","Tampa (TPA)","New York (JFK)",DL1605,329.5,2672.06,5304.31,TPA_JFK,TPA_JFK,1005,TPA_JFK
6230,"2022-12-27 16:45:00","2022-12-27 19:26:00","Tampa (TPA)","New York (JFK)",DL1131,455.07,927.63,8705.54,TPA_JFK,TPA_JFK,1005,TPA_JFK
6228,"2022-12-28 00:45:00","2022-12-28 03:30:00","Tampa (TPA)","New York (JFK)",DL1605,367.34,2115.38,3397.38,TPA_JFK,TPA_JFK,1005,TPA_JFK
7118,"2023-01-04 17:55:00","2023-01-04 20:32:00","Tampa (TPA)","New York (LGA)",DL2357,513.74,2873.07,6396.03,TPA_LGA,TPA_LGA,1010,TPA_LGA
7082,"2023-01-04 22:25:00","2023-01-04 01:04:00","Tampa (TPA)","New York (LGA)",DL2751,678.89,3331.61,8505.62,TPA_LGA,TPA_LGA,1010,TPA_LGA
6276,"2022-12-27 00:55:00","2022-12-27 03:34:00","Tampa (TPA)","New York (LGA)",DL1347,513.06,2476.47,3132,TPA_LGA,TPA_LGA,1010,TPA_LGA
6157,"2022-12-29 16:48:00","2022-12-29 19:24:00","Tampa (TPA)","New York (LGA)",DL2357,382.26,2359.69,4906.88,TPA_LGA,TPA_LGA,1010,TPA_LGA
6155,"2022-12-30 00:55:00","2022-12-30 03:34:00","Tampa (TPA)","New York (LGA)",DL1347,520.22,1542.48,9111.82,TPA_LGA,TPA_LGA,1010,TPA_LGA
7327,"2022-12-27 11:15:00","2022-12-27 14:47:00","Tampa (TPA)","Minneapolis (MSP)",DL2475,412.62,2013.06,9121.51,TPA_MSP,TPA_MSP,1306,TPA_MSP
6946,"2023-01-03 23:10:00","2023-01-03 02:42:00","Tampa (TPA)","Minneapolis (MSP)",DL2183,527.54,1463.09,8037.22,TPA_MSP,TPA_MSP,1306,TPA_MSP
6198,"2022-12-27 19:28:00","2022-12-27 23:00:00","Tampa (TPA)","Minneapolis (MSP)",DL2155,378.71,3414.23,4249.87,TPA_MSP,TPA_MSP,1306,TPA_MSP
6801,"2023-01-01 16:45:00","2023-01-01 18:25:00","Tampa (TPA)","Raleigh-Durham (RDU)",DL2833,538.75,1292.22,6935.77,TPA_RDU,TPA_RDU,587,TPA_RDU
6793,"2023-01-03 00:59:00","2023-01-03 02:43:00","Tampa (TPA)","Raleigh-Durham (RDU)",DL1134,336.59,1325.39,7995.28,TPA_RDU,TPA_RDU,587,TPA_RDU
6355,"2022-12-27 16:45:00","2022-12-27 18:25:00","Tampa (TPA)","Raleigh-Durham (RDU)",DL2833,335.78,3468.66,3088.38,TPA_RDU,TPA_RDU,587,TPA_RDU
6347,"2022-12-29 00:59:00","2022-12-29 02:43:00","Tampa (TPA)","Raleigh-Durham (RDU)",DL1134,295.69,3473.44,3007.26,TPA_RDU,TPA_RDU,587,TPA_RDU
6226,"2022-12-28 16:45:00","2022-12-28 18:25:00","Tampa (TPA)","Raleigh-Durham (RDU)",DL2833,669.08,2199.07,4501.92,TPA_RDU,TPA_RDU,587,TPA_RDU
6218,"2022-12-30 00:59:00","2022-12-30 02:43:00","Tampa (TPA)","Raleigh-Durham (RDU)",DL1134,634.58,2601.26,6303.44,TPA_RDU,TPA_RDU,587,TPA_RDU
6873,"2023-01-02 12:00:00","2023-01-02 17:06:00","Tampa (TPA)","Salt Lake City (SLC)",DL956,592.63,1004.19,6360.12,TPA_SLC,TPA_SLC,1888,TPA_SLC
7190,"2022-12-27 20:17:00","2022-12-27 23:42:00","Tucson (TUS)","Atlanta (ATL)",DL748,679.2,3282.5,6322.4,TUS_ATL,TUS_ATL,1541,TUS_ATL
7229,"2023-01-02 22:11:00","2023-01-02 01:15:00","Tucson (TUS)","Minneapolis (MSP)",DL1187,727.54,1435.95,6983.2,TUS_MSP,TUS_MSP,1298,TUS_MSP
7023,"2022-12-31 21:50:00","2022-12-31 00:55:00","Tucson (TUS)","Minneapolis (MSP)",DL1215,297.37,2134.72,9826.54,TUS_MSP,TUS_MSP,1298,TUS_MSP
7779,"2022-12-31 11:00:00","2022-12-31 12:02:00","Knoxville (TYS)","Atlanta (ATL)",DL462,489.46,1382.24,9139.48,TYS_ATL,TYS_ATL,152,TYS_ATL
7465,"2023-01-03 10:35:00","2023-01-03 11:39:00","Knoxville (TYS)","Atlanta (ATL)",DL462,295.03,1313.69,3308.2,TYS_ATL,TYS_ATL,152,TYS_ATL
6617,"2022-12-29 10:35:00","2022-12-29 11:39:00","Knoxville (TYS)","Atlanta (ATL)",DL462,406.3,793.79,5349.47,TYS_ATL,TYS_ATL,152,TYS_ATL
6146,"2023-01-01 11:00:00","2023-01-01 12:02:00","Knoxville (TYS)","Atlanta (ATL)",DL462,564.07,2384.62,3410.46,TYS_ATL,TYS_ATL,152,TYS_ATL
7743,"2023-01-04 20:41:00","2023-01-04 01:52:00","Vieux Fort (UVF)","Atlanta (ATL)",DL1785,434.18,1166.39,4364.26,UVF_ATL,UVF_ATL,2012,UVF_ATL
7817,"2022-12-29 01:29:00","2022-12-29 02:50:00","Destin Fort Walton Beach (VPS)","Atlanta (ATL)",DL2095,301.11,2850.4,8505.05,VPS_ATL,VPS_ATL,250,VPS_ATL
7781,"2022-12-31 01:29:00","2022-12-31 02:50:00","Destin Fort Walton Beach (VPS)","Atlanta (ATL)",DL2095,736.38,1176.97,7605.81,VPS_ATL,VPS_ATL,250,VPS_ATL
7523,"2023-01-04 01:29:00","2023-01-04 02:50:00","Destin Fort Walton Beach (VPS)","Atlanta (ATL)",DL2095,268.27,3468.69,3911.76,VPS_ATL,VPS_ATL,250,VPS_ATL
7512,"2022-12-27 22:22:00","2022-12-27 23:45:00","Destin Fort Walton Beach (VPS)","Atlanta (ATL)",DL404,422.04,3071.16,7255.63,VPS_ATL,VPS_ATL,250,VPS_ATL
7093,"2023-01-01 20:05:00","2023-01-01 23:32:00","Vancouver (YVR)","Minneapolis (MSP)",DL483,699.41,2297.74,3885.09,YVR_MSP,YVR_MSP,1436,YVR_MSP
6990,"2023-01-02 21:01:00","2023-01-02 00:31:00","Vancouver (YVR)","Minneapolis (MSP)",DL483,689.05,2858.68,3785.43,YVR_MSP,YVR_MSP,1436,YVR_MSP
6439,"2023-01-04 21:01:00","2023-01-04 00:31:00","Vancouver (YVR)","Minneapolis (MSP)",DL483,272.59,1548.26,8009.7,YVR_MSP,YVR_MSP,1436,YVR_MSP
7025,"2022-12-31 12:50:00","2022-12-31 14:29:00","Winnipeg (YWG)","Minneapolis (MSP)",DL1102,476,1640.98,5934.64,YWG_MSP,YWG_MSP,395,YWG_MSP
7041,"2022-12-27 13:35:00","2022-12-27 16:28:00","Calgary (YYC)","Minneapolis (MSP)",DL851,304.66,1497.72,4651.18,YYC_MSP,YYC_MSP,1051,YYC_MSP
7037,"2022-12-28 13:35:00","2022-12-28 16:28:00","Calgary (YYC)","Minneapolis (MSP)",DL851,255.94,2650.68,4063.8,YYC_MSP,YYC_MSP,1051,YYC_MSP
7196,"2023-01-04 22:00:00","2023-01-04 02:32:00","Toronto (YYZ)","Salt Lake City (SLC)",DL460,425.97,2214.85,6149.28,YYZ_SLC,YYZ_SLC,1661,YYZ_SLC
6558,"2023-01-01 22:00:00","2023-01-01 02:32:00","Toronto (YYZ)","Salt Lake City (SLC)",DL460,328.5,1943.57,9185.64,YYZ_SLC,YYZ_SLC,1661,YYZ_SLC
